,PM10,PM25,CO,SO2,NO2,O3,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd,PM10_yhat
2022-05-06 06:00:00,22.0,13.0,0.2,0.003,0.009,0.055,0.4699346125125885,0.3573430180549621,0.2530215084552765,1.8487242460250848,1.0839999914169312,299.316,37.477,1.958235,99833.376,1.756,237.116,31.52
2022-05-06 08:00:00,32.0,15.0,0.3,0.002,0.011,0.041,0.564740777015686,0.4294348061084747,0.3040670752525329,1.834232807159424,1.5920000076293943,297.822,42.022,1.6345,99825.514,2.251,263.21200000000005,29.26
2022-05-07 06:00:00,21.0,10.0,0.3,0.003,0.008,0.047,0.4138338565826416,0.3146834671497345,0.2228158414363861,1.9267867803573608,1.2059999704360962,294.881,48.608,1.1418430000000002,99991.853,3.725,326.619,30.09
2022-05-07 07:00:00,30.0,11.0,0.2,0.003,0.006,0.051,0.8402191400527954,0.6410857439041138,0.4552205801010132,1.911932587623596,1.0420000553131104,294.714,45.77,1.038537,100004.693,3.725,322.276,29.31
2022-05-07 08:00:00,29.0,11.0,0.2,0.003,0.008,0.049,0.4458184838294983,0.3390048444271087,0.2400369495153427,1.7528036832809448,1.6430000066757202,293.608,45.204,0.881008,99980.153,3.817,327.738,38.89
2022-05-07 23:00:00,26.0,12.0,0.3,0.003,0.009,0.035,0.415067195892334,0.3159419298171997,0.2239020466804504,1.9614107608795168,2.493000030517578,288.181,59.409,0.6932699999999999,100312.397,2.546,109.225,46.59
2022-05-08 00:00:00,29.0,13.0,0.3,0.003,0.006,0.039,0.5287380814552307,0.4025366902351379,0.2853128612041473,2.0171523094177246,3.191999912261963,289.735,52.113,0.885201,100284.172,3.052,115.977,58.06
2022-05-08 05:00:00,22.0,11.0,0.2,0.003,0.006,0.054,0.93937349319458,0.7143113613128662,0.5057777762413025,1.7812753915786743,1.246999979019165,295.189,40.052,2.058499,100068.181,2.019,164.997,36.77
2022-05-08 08:00:00,19.0,11.0,0.2,0.003,0.008,0.047,0.8056644201278687,0.612636923789978,0.4337857961654663,1.9983035326004028,1.774999976158142,293.474,45.965,1.158722,99927.986,1.07,235.608,52.94
2022-05-10 06:00:00,23.0,11.0,0.3,0.004,0.008,0.058,0.5253099799156189,0.3994510173797607,0.2828366458415985,1.8981459140777588,1.652999997138977,296.197,40.458,1.903673,99755.339,3.084,149.71,32.23
2022-05-10 23:00:00,27.0,20.0,0.3,0.003,0.013,0.04,0.4705996513366699,0.3587118685245514,0.2545076906681061,1.958319902420044,2.0179998874664307,289.377,66.994,0.2805729999999999,99908.226,1.274,40.101,41.76
2022-05-11 00:00:00,24.0,15.0,0.3,0.003,0.01,0.048,0.5094412565231323,0.3877798020839691,0.2748133242130279,1.9972840547561648,2.375999927520752,291.617,55.342,0.469738,99900.868,1.402,55.888,35.26
2022-05-13 23:00:00,31.0,20.0,0.4,0.003,0.014,0.048,0.0236753839999437,0.0163861624896526,0.0110829025506973,1.9974019527435305,1.4149999618530271,287.055,59.493,0.418292,99673.062,2.463,346.91,36.97
2022-05-14 00:00:00,33.0,22.0,0.4,0.003,0.018,0.046,0.0267532654106616,0.0185164269059896,0.0125237181782722,1.9968549013137813,1.4479999542236328,289.164,44.825,0.767478,99718.313,2.653,344.35,33.52
2022-05-14 01:00:00,37.0,17.0,0.4,0.003,0.011,0.054,0.1264199614524841,0.0908670201897621,0.0635290667414665,1.989781379699707,1.7899999618530271,291.268,31.581,1.233291,99705.1,3.12,340.57300000000004,30.88
2022-05-14 05:00:00,40.0,14.0,0.3,0.003,0.009,0.063,0.1120594814419746,0.085211157798767,0.0603349022567272,2.02384352684021,0.5809999704360962,294.104,25.969,1.779677,99608.606,4.531,322.62300000000005,34.63
2022-05-14 06:00:00,44.0,11.0,0.3,0.003,0.009,0.062,0.2848140895366668,0.1995682269334793,0.1365422755479812,1.8560383319854736,1.6540000438690186,293.717,27.443,1.7025940000000002,99616.557,4.573,320.80600000000004,36.63
2022-05-14 23:00:00,16.0,8.0,0.3,0.003,0.006,0.045,0.8429478406906128,0.6431514024734497,0.4566779732704162,1.8450714349746704,1.4609999656677246,286.009,56.897,0.533679,99961.205,2.066,358.463,51.94
2022-05-15 04:00:00,19.0,6.0,0.3,0.003,0.005,0.057,0.0376879051327705,0.0260844808071851,0.0176424328237772,2.06910252571106,0.7200000286102295,293.264,26.936,1.967871,99759.734,3.255,337.838,30.06
2022-05-15 05:00:00,23.0,7.0,0.3,0.003,0.006,0.06,0.0741812139749527,0.0564081408083438,0.0399405397474765,2.1030020713806152,0.2960000038146972,293.584,26.645,2.102509,99696.42,3.754,332.94800000000004,30.79
2022-05-15 07:00:00,24.0,8.0,0.3,0.003,0.006,0.061,0.1086426973342895,0.0832088962197303,0.0592633113265037,2.0116772651672363,1.366000056266785,292.78,28.364,2.03886,99601.786,3.869,327.31800000000004,37.48
2022-05-15 08:00:00,42.0,9.0,0.3,0.003,0.006,0.062,0.2679982781410217,0.1892632991075515,0.1303887367248535,2.1031734943389893,2.763999938964844,291.765,29.719,1.590432,99602.925,4.37,326.59900000000005,35.19
2022-05-16 03:00:00,16.0,6.0,0.3,0.003,0.009,0.069,0.1090177595615387,0.082898199558258,0.0586971789598465,2.001579761505127,1.0420000553131104,295.355,25.611,2.369276,99639.348,2.834,269.00800000000004,30.79
2022-05-16 04:00:00,28.0,13.0,0.3,0.003,0.008,0.072,0.1325396597385406,0.100784495472908,0.0713618099689483,2.126710891723633,0.6380000114440918,296.022,24.626,2.692413,99576.668,3.218,270.59900000000005,28.89
2022-05-16 05:00:00,29.0,15.0,0.3,0.003,0.011,0.071,0.2918650209903717,0.2219371199607849,0.1571455299854278,2.102860927581787,0.4460000097751617,296.298,24.109,2.869781,99531.525,3.604,270.243,32.55
2022-05-16 07:00:00,29.0,13.0,0.3,0.003,0.009,0.07,0.7093228101730347,0.5412303805351257,0.3843259215354919,1.9253367185592647,1.3619999885559082,295.791,23.907,2.53677,99477.362,3.996,276.565,40.11
2022-05-16 08:00:00,31.0,13.0,0.3,0.003,0.009,0.068,0.4493700563907623,0.3417055606842041,0.2419491857290268,1.2143663167953491,2.566999912261963,294.785,25.996,1.540478,99467.6,3.955,268.36100000000005,41.03
2022-05-16 23:00:00,39.0,18.0,0.5,0.003,0.028,0.041,0.2479089647531509,0.1887021362781524,0.1337285488843917,1.939744472503662,1.246999979019165,289.697,64.334,0.186901,99841.652,1.125,174.947,49.13
2022-05-17 00:00:00,42.0,26.0,0.5,0.003,0.029,0.045,0.2606333196163177,0.198257490992546,0.1404210180044174,1.9457406997680664,1.5410000085830688,292.505,51.752,0.438335,99849.356,1.812,202.207,36.88
2022-05-17 01:00:00,47.0,24.0,0.4,0.003,0.012,0.073,0.196906179189682,0.1497294157743454,0.1060179471969604,1.8779538869857788,1.4500000476837158,294.839,43.071,0.713238,99839.72,2.23,216.456,32.02
2022-05-17 02:00:00,36.0,17.0,0.4,0.003,0.01,0.083,0.0588561259210109,0.0447547882795333,0.0316892303526401,2.317528009414673,1.2039999961853027,296.706,36.165,1.837994,99810.49,2.514,232.241,33.21
2022-05-17 03:00:00,55.0,23.0,0.4,0.003,0.01,0.088,0.3700031042098999,0.2813541293144226,0.1992165595293045,1.863420367240905,0.9399999976158142,297.846,29.591,2.401778,99790.113,2.94,244.206,38.42
2022-05-17 04:00:00,50.0,27.0,0.4,0.003,0.009,0.092,0.3853833675384521,0.2930493950843811,0.2074975669384002,1.997397184371948,0.5889999866485596,298.345,27.464,2.7005470000000003,99769.802,3.119,248.224,40.2
2022-05-17 05:00:00,43.0,24.0,0.4,0.003,0.009,0.089,0.5380802154541016,0.409161627292633,0.2897124290466308,2.015871286392212,0.3149999976158142,298.393,27.558,2.755047,99750.363,3.195,248.345,46.28
2022-05-17 07:00:00,48.0,19.0,0.4,0.004,0.012,0.092,0.5732437968254089,0.4362611472606659,0.3091201484203338,1.629279613494873,1.475000023841858,298.127,26.52,2.33249,99735.339,3.519,233.139,44.55
2022-05-17 08:00:00,53.0,25.0,0.5,0.004,0.013,0.1,0.4743553102016449,0.3607045710086822,0.2554017305374145,1.0738352537155151,2.4040000438690186,297.229,30.392,1.770908,99731.021,3.684,226.398,40.55
2022-05-17 23:00:00,36.0,27.0,0.4,0.003,0.013,0.08,0.7056959867477417,0.4998730719089508,0.3452707529067993,2.645921468734741,1.3730000257492063,292.287,51.43,0.3802629999999999,100238.462,1.788,186.78,51.83
2022-05-18 00:00:00,44.0,24.0,0.4,0.003,0.01,0.087,0.8352371454238892,0.5916878581047058,0.4087210893630981,2.6820387840271,1.5980000495910645,294.735,40.648,0.590846,100238.65,2.637,208.969,46.12
2022-05-18 01:00:00,58.0,21.0,0.4,0.003,0.01,0.085,0.6862763166427612,0.5253064632415771,0.3739632070064544,2.0843846797943115,2.0439999103546143,296.883,33.541,0.970126,100203.729,3.308,220.28,53.46
2022-05-18 02:00:00,53.0,30.0,0.4,0.003,0.009,0.084,0.2729672789573669,0.1889258325099945,0.1277815252542495,2.6585469245910645,1.9570000171661377,298.541,28.572,1.4606590000000002,100212.729,3.996,226.033,39.87
2022-05-18 05:00:00,39.0,20.0,0.3,0.003,0.009,0.09,0.5105286240577698,0.3882111012935638,0.2748780846595764,2.0284743309021,0.5559999942779541,300.158,22.527,2.159448,100124.115,4.991,238.837,48.89
2022-05-18 06:00:00,43.0,20.0,0.3,0.003,0.01,0.09,0.3647026419639587,0.277516096830368,0.1966161727905273,1.941326260566712,1.27400004863739,299.965,22.557,2.042927,100078.865,4.897,241.499,40.54
2022-05-18 07:00:00,46.0,17.0,0.3,0.003,0.01,0.092,0.3533824682235718,0.2693309187889099,0.1910725384950637,1.5966362953186035,1.090000033378601,299.709,21.254,1.873872,100033.213,4.704,232.528,45.05
2022-05-18 08:00:00,51.0,20.0,0.3,0.003,0.01,0.088,0.4646469950675964,0.3542318344116211,0.2513622343540191,1.841474890708924,2.3320000171661377,298.709,21.732,1.582365,100056.19,4.565,234.38,44.71
2022-05-20 23:00:00,27.0,22.0,0.3,0.003,0.015,0.03,0.0790585130453109,0.0601168945431709,0.042566567659378,1.8467395305633545,2.013999938964844,292.201,72.174,0.475142,99518.685,2.075,1.398,27.11
2022-05-21 00:00:00,27.0,19.0,0.3,0.003,0.007,0.047,0.1339074671268463,0.1025056838989257,0.0729770362377166,2.0103118419647217,2.1710000038146973,294.219,59.012,0.739417,99510.684,2.708,351.62600000000003,25.43
2022-05-21 01:00:00,12.0,8.0,0.3,0.003,0.007,0.051,0.2194648683071136,0.1672872453927993,0.118692010641098,2.015105724334717,2.2769999504089355,296.106,48.78,0.977339,99480.676,3.069,341.122,26.43
2022-05-21 02:00:00,15.0,12.0,0.3,0.003,0.008,0.055,0.1480686068534851,0.1125928312540054,0.0797228813171386,2.1136202812194824,1.851999998092652,297.618,41.275,1.26653,99441.302,3.309,333.10900000000004,27.21
2022-05-21 03:00:00,17.0,10.0,0.3,0.003,0.008,0.056,0.2149247676134109,0.1634309589862823,0.1157194823026657,2.2523021697998047,1.366000056266785,298.67,36.5,1.531522,99389.706,3.573,327.767,24.89
2022-05-21 04:00:00,15.0,14.0,0.3,0.003,0.009,0.057,0.1890363097190857,0.1437451392412185,0.1017806529998779,2.32490873336792,0.7059999704360962,299.271,33.848,1.692341,99334.48,3.725,323.076,28.49
2022-05-21 05:00:00,21.0,11.0,0.3,0.003,0.008,0.059,0.4012563824653625,0.3051193952560425,0.2160438895225525,2.040732860565185,1.1419999599456787,299.388,32.449,1.669759,99261.948,3.82,318.74100000000004,32.8
2022-05-21 07:00:00,20.0,9.0,0.3,0.003,0.01,0.053,0.3727928102016449,0.2846287786960602,0.2022165358066558,1.813648223876953,1.6019999980926514,298.358,34.568,1.178759,99229.75,3.936,308.15500000000003,30.68
2022-05-21 08:00:00,15.0,4.0,0.3,0.003,0.01,0.049,0.2144405096769333,0.1632168442010879,0.1156617254018783,1.776478290557861,2.82699990272522,297.05,38.215,0.8922640000000001,99188.194,3.745,303.697,27.34
2022-05-21 23:00:00,21.0,20.0,0.3,0.003,0.009,0.03,0.3818749785423279,0.2912025153636932,0.2066793590784073,1.878706693649292,1.991000056266785,289.948,79.496,0.239206,99358.309,0.649,290.29400000000004,36.63
2022-05-22 00:00:00,24.0,22.0,0.3,0.003,0.009,0.041,0.3907628357410431,0.2980022430419922,0.211518257856369,1.8397347927093504,2.3510000705718994,293.22,60.377,0.429815,99360.261,1.575,278.46200000000005,29.51
2022-05-22 01:00:00,21.0,20.0,0.3,0.003,0.009,0.049,0.2994500696659088,0.2277048379182815,0.1612294614315033,1.8289893865585327,2.526000022888184,295.943,48.425,0.68462,99326.278,2.597,279.20700000000005,29.0
2022-05-22 02:00:00,26.0,15.0,0.3,0.003,0.008,0.059,0.3070746064186096,0.2335026413202285,0.1653346717357635,2.0620923042297363,2.07699990272522,298.021,40.991,0.919171,99316.319,3.237,280.78200000000004,30.33
2022-05-22 03:00:00,26.0,14.0,0.3,0.003,0.008,0.063,0.3372583091259002,0.2564546167850494,0.1815861314535141,2.2265465259552,1.3480000495910645,299.661,36.235,1.091948,99301.336,3.667,281.343,30.23
2022-05-22 04:00:00,32.0,17.0,0.3,0.003,0.008,0.077,0.392976313829422,0.2988231182098388,0.2115857452154159,2.2794289588928223,0.8360000252723694,300.791,33.274,1.205738,99265.734,3.997,282.81800000000004,30.0
2022-05-22 05:00:00,38.0,19.0,0.4,0.003,0.008,0.09,0.4275902211666107,0.3251439332962036,0.2302225232124328,2.0868990421295166,1.3830000162124634,301.288,32.109,1.264925,99236.045,4.263,283.80400000000003,44.45
2022-05-22 06:00:00,46.0,30.0,0.4,0.003,0.009,0.09,0.4694515466690063,0.357160359621048,0.2530045211315155,1.9963220357894893,1.2899999618530271,301.141,33.611,1.247977,99210.182,4.41,283.95300000000003,35.83
2022-05-22 07:00:00,54.0,32.0,0.4,0.003,0.009,0.084,0.3984420597553253,0.3033438622951507,0.2150084674358368,1.4191179275512695,1.7039999961853027,300.226,33.88,1.12804,99170.333,4.373,280.654,34.2
2022-05-22 08:00:00,45.0,26.0,0.4,0.003,0.01,0.084,0.5753237009048462,0.4383165538311004,0.3108598589897156,2.01211166381836,3.109999895095825,299.155,37.007,0.950258,99155.641,4.098,277.65900000000005,35.03
2022-05-22 23:00:00,60.0,43.0,0.6,0.003,0.016,0.071,0.7625683546066284,0.5814558267593384,0.4126575589179992,1.9814664125442505,2.200000047683716,292.442,75.479,0.223794,99640.239,0.466,247.887,25.44
2022-05-23 08:00:00,35.0,19.0,0.4,0.003,0.017,0.07,0.6851685047149658,0.521835446357727,0.3699958324432373,2.239114284515381,3.447000026702881,300.056,33.873,0.6814500000000001,99598.247,3.12,292.225,41.36
2022-05-23 23:00:00,38.0,23.0,0.3,0.003,0.018,0.043,0.3187204003334045,0.2429638057947158,0.1723961532115936,1.8343716859817505,1.825000047683716,293.709,49.299,0.366851,99968.103,1.63,2.28,34.17
2022-05-24 00:00:00,29.0,15.0,0.3,0.003,0.009,0.054,0.3409830033779144,0.260056734085083,0.1845951229333877,1.83679747581482,2.049000024795532,296.276,35.343,0.551855,99903.751,2.447,1.833,33.67
2022-05-24 01:00:00,19.0,12.0,0.3,0.003,0.01,0.055,0.3617854118347168,0.2753697633743286,0.1951402127742767,1.9127010107040403,2.157000064849853,298.55,29.176,0.747611,99862.645,2.823,3.247,32.66
2022-05-24 02:00:00,25.0,14.0,0.3,0.003,0.01,0.061,0.3458222448825836,0.2629667222499847,0.1861971318721771,1.9932254552841189,1.6579999923706057,300.447,26.665,0.975,99816.336,2.738,3.597,31.01
2022-05-24 03:00:00,21.0,11.0,0.3,0.003,0.008,0.069,0.3608482480049133,0.274392694234848,0.1942874193191528,2.15083646774292,1.1469999551773071,301.946,25.262,1.350798,99760.224,2.326,358.326,28.25
2022-05-24 04:00:00,27.0,16.0,0.3,0.003,0.008,0.072,0.3684577941894531,0.2801789939403534,0.1983845084905624,2.1480748653411865,1.0390000343322754,303.014,24.472,1.87309,99702.002,2.015,343.63500000000005,25.8
2022-05-24 05:00:00,24.0,12.0,0.3,0.003,0.01,0.077,0.4061145782470703,0.3088136613368988,0.2186596393585205,1.858182072639465,1.8009999990463257,303.569,24.317,2.24617,99619.637,2.136,325.91900000000004,29.51
2022-05-24 06:00:00,31.0,13.0,0.3,0.003,0.012,0.084,0.3757152557373047,0.2858659029006958,0.2025135904550552,1.996702551841736,1.9709999561309808,303.517,24.956,2.40092,99562.741,2.446,318.017,29.03
2022-05-24 07:00:00,34.0,17.0,0.3,0.003,0.013,0.08,0.4055802226066589,0.3089655339717865,0.2191049009561538,1.5541512966156006,2.726999998092652,303.446,25.831,2.405575,99501.762,1.926,305.613,30.24
2022-05-24 08:00:00,42.0,17.0,0.3,0.003,0.017,0.057,0.5042211413383484,0.3840031325817108,0.2722565829753876,1.6019374132156372,3.671999931335449,301.699,30.427,0.963385,99491.508,2.458,301.999,32.29
2022-05-24 23:00:00,30.0,18.0,0.4,0.003,0.018,0.036,0.444740891456604,0.3398524820804596,0.2416174113750457,1.9705376625061035,1.437000036239624,293.45,64.427,0.258321,99532.837,0.974,343.767,34.36
2022-05-25 00:00:00,34.0,19.0,0.4,0.003,0.02,0.043,0.5004780292510986,0.382217139005661,0.2716062664985657,1.9059510231018064,1.8650000095367432,296.125,51.427,0.4698299999999999,99517.699,1.333,334.208,32.24
2022-05-25 01:00:00,35.0,17.0,0.4,0.003,0.016,0.055,0.5450823903083801,0.415453165769577,0.2947469353675842,1.92567777633667,2.4019999504089355,298.285,42.437,0.749995,99461.309,1.466,332.993,28.61
2022-05-25 02:00:00,34.0,18.0,0.4,0.004,0.019,0.068,0.3189990222454071,0.242570087313652,0.1717550009489059,2.3409440517425537,2.427999973297119,300.034,36.772,1.283352,99370.626,1.28,317.411,28.57
2022-05-26 01:00:00,18.0,14.0,0.3,0.003,0.009,0.045,0.2101812958717346,0.1599096059799194,0.1132782697677612,1.9524115324020384,1.902999997138977,293.569,43.082,1.213327,99065.068,2.619,342.75100000000003,27.6
2022-05-26 03:00:00,21.0,8.0,0.3,0.003,0.007,0.05,0.236695110797882,0.1801697760820388,0.1276839077472686,1.757481336593628,1.4600000381469729,296.815,28.593,1.603968,98985.968,2.928,332.406,24.77
2022-05-26 07:00:00,25.0,8.0,0.3,0.003,0.01,0.054,0.5837764143943787,0.4455112218856811,0.3163993656635284,1.997565984725952,2.6459999084472656,297.996,25.697,1.727129,98800.898,3.579,322.58000000000004,34.21
2022-05-26 08:00:00,26.0,7.0,0.3,0.003,0.01,0.053,0.4847760498523712,0.3689525425434112,0.2614389359951019,1.9968221187591555,2.993000030517578,297.199,27.357,1.410384,98747.612,3.301,317.46900000000005,30.02
2022-05-26 23:00:00,17.0,8.0,0.3,0.003,0.01,0.045,0.0179495401680469,0.013649009168148,0.0096643650904297,1.9410654306411743,1.5959999561309814,291.947,61.987,0.801956,98773.666,2.904,272.03400000000005,34.03
2022-05-27 00:00:00,19.0,10.0,0.3,0.003,0.009,0.046,0.0765983089804649,0.0582788027822971,0.0412849783897399,1.899682760238648,1.972000002861023,294.125,52.328,0.984124,98754.779,3.79,279.577,29.17
2022-05-27 01:00:00,28.0,10.0,0.3,0.003,0.008,0.055,0.4631873965263366,0.3533284068107605,0.2508424818515777,1.8980262279510496,2.494999885559082,295.827,45.967,1.330351,98709.429,3.967,280.94,27.07
2022-05-27 03:00:00,32.0,16.0,0.3,0.003,0.008,0.064,0.280617743730545,0.2133845388889312,0.1510898023843765,1.9951838254928589,1.7419999837875366,298.479,37.301,1.817842,98664.292,4.337,276.53400000000005,34.04
2022-05-27 04:00:00,33.0,16.0,0.4,0.003,0.008,0.068,0.2452448606491089,0.1864866763353347,0.1320443749427795,2.1754395961761475,0.8330000042915344,299.156,35.715,1.768139,98641.272,4.727,276.672,37.67
2022-05-27 05:00:00,41.0,17.0,0.4,0.003,0.009,0.068,0.2736522555351257,0.2080879509449005,0.1473394632339477,2.0576202869415283,0.3519999980926513,299.408,35.573,1.64599,98619.983,4.746,275.65000000000003,34.88
2022-05-27 06:00:00,39.0,15.0,0.3,0.003,0.009,0.065,0.1444256007671356,0.1098226755857467,0.0777614191174507,1.968403935432434,1.6390000581741333,299.481,35.467,1.5128320000000002,98587.585,4.675,275.944,36.46
2022-05-27 08:00:00,32.0,16.0,0.4,0.003,0.011,0.066,0.1498130857944488,0.1139193475246429,0.0806621462106704,1.9420738220214844,3.463000059127808,298.069,33.832,1.15655,98635.069,4.119,286.762,32.51
2022-05-29 01:00:00,7.0,6.0,0.3,0.003,0.005,0.058,0.0500253327190876,0.0387110337615013,0.0277868378907442,2.088729858398437,3.2320001125335693,297.297,42.299,1.0968989999999998,99038.432,2.864,151.656,18.94
2022-05-29 02:00:00,13.0,6.0,0.3,0.003,0.004,0.06,0.0395192615687847,0.0304006114602088,0.0217256098985672,2.1285574436187744,2.8940000534057617,298.721,41.603,1.404975,98945.469,3.489,155.922,20.21
2022-05-29 04:00:00,15.0,7.0,0.3,0.003,0.004,0.063,0.0004631135088857,0.0003521555336192,0.0002493489009793,2.0036799907684326,1.6779999732971191,300.388,41.272,1.715181,98852.168,4.64,160.783,23.77
2022-05-29 06:00:00,16.0,8.0,0.3,0.003,0.005,0.059,0.2379415929317474,0.1809332221746444,0.128112182021141,1.8515199422836304,1.50600004196167,299.892,43.639,1.611098,98745.253,5.129,154.724,32.79
2022-05-29 07:00:00,14.0,12.0,0.3,0.004,0.005,0.059,0.092557668685913,0.0703817903995513,0.0498347654938697,1.7100530862808228,1.1549999713897705,299.037,40.543,1.47279,98764.416,4.627,154.299,24.35
2022-05-31 01:00:00,25.0,10.0,0.3,0.003,0.012,0.05,0.0279069114476442,0.0212892815470695,0.0151149686425924,1.9991941452026367,3.174000024795532,296.485,31.848,1.054916,99335.301,1.786,343.613,24.78
2022-05-31 02:00:00,21.0,7.0,0.3,0.003,0.011,0.06,0.0911205634474754,0.0694862827658653,0.0493184477090835,1.9157655239105225,2.736999988555908,298.385,27.401,1.3444010000000002,99290.597,1.876,341.095,25.68
2022-05-31 03:00:00,27.0,8.0,0.3,0.003,0.013,0.069,0.0560051426291465,0.0425868779420852,0.0301542077213525,2.0162222385406494,2.388999938964844,299.878,25.188,1.683165,99279.901,1.883,331.57500000000005,23.06
